Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,HouseColor,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,Price,WindowMaterial
1.0,1.0,93.0,Rural,47.0,NoPool,True,Gas,True,True,Gray,False,Poor,Good,Excellent,Excellent,6.0,2.64,92.0,200.76824,Aluminum
1.0,1.0,34.0,Rural,56.0,NoPool,True,Gas,False,False,Yellow,False,Excellent,Good,Poor,Poor,6.0,2.79,33.0,200.17669,Steel
1.0,1.0,32.0,Urban,39.0,Excellent,True,Oil,False,False,Green,False,Good,Excellent,Poor,Excellent,46.0,3.27,52.8,247.50472,Steel
1.0,1.0,59.0,Rural,39.0,NoPool,False,Oil,True,True,Green,False,Good,Excellent,Excellent,Good,6.0,1.68,94.28910193489457,336.26651,Steel
2.0,2.0,146.0,Urban,36.0,NoPool,False,Oil,True,True,Gray,False,Good,Good,Poor,Good,6.0,2.77,233.88769736642845,270.6793,Aluminum
1.0,1.0,70.0,Suburban,16.0,Poor,False,Oil,True,False,Yellow,False,Excellent,Excellent,Good,Good,14.0,3.9,112.0,121.32832,Wood
1.0,1.0,44.0,Suburban,18.0,Good,False,Oil,False,True,Gray,False,Excellent,Poor,Excellent,Good,16.0,2.29,70.22037858463011,139.48975,Steel
1.0,1.0,46.0,Suburban,47.0,Poor,False,Oil,True,True,Gray,False,Good,Good,Good,Excellent,14.0,1.16,73.6,76.15997,Aluminum
1.0,1.0,48.0,Rural,61.0,Good,False,Gas,False,True,Green,False,Good,Poor,Excellent,Poor,16.0,2.47,48.0,290.22044,Steel
2.0,1.0,70.0,Rural,34.0,Good,True,Oil,False,True,Yellow,False,Poor,Good,Poor,Good,16.0,3.67,111.93949905842184,363.44635,Steel
2.0,2.0,128.0,Urban,47.0,NoPool,False,Electric,False,True,Green,False,Good,Poor,Excellent,Good,6.0,3.24,76.2,184.42851,Wood
1.0,1.0,25.0,Urban,47.0,Poor,False,Oil,False,True,Yellow,False,Good,Good,Good,Good,14.0,3.41,39.73332900762846,74.99769,Aluminum
1.0,2.0,92.0,Suburban,47.0,Good,False,Oil,False,False,Gray,False,Excellent,Good,Good,Good,16.0,1.01,147.2402933054764,122.66738,Wood
1.0,1.0,37.0,Urban,69.0,NoPool,True,Oil,False,True,Yellow,False,Good,Excellent,Excellent,Excellent,6.0,1.92,58.988307687840035,206.3349,Steel
4.0,5.0,145.0,Urban,40.0,Good,False,Gas,True,True,Gray,False,Excellent,Excellent,Excellent,Good,16.0,1.79,145.0,325.24004,Wood
1.0,1.0,40.0,Suburban,70.0,Excellent,False,Oil,True,True,White,False,Good,Poor,Excellent,Excellent,46.0,2.43,67.2,185.54846,Steel
2.0,1.0,59.0,Urban,60.0,NoPool,True,Oil,False,False,Green,False,Good,Excellent,Good,Good,6.0,2.25,94.28910193489457,153.60114,Wood
1.0,1.0,84.0,Rural,26.0,Good,False,Gas,True,False,Gray,False,Good,Good,Good,Good,16.0,2.16,83.0,321.97962,Steel
1.0,3.0,101.0,Rural,44.0,NoPool,False,Electric,True,True,Green,False,Excellent,Excellent,Excellent,Good,6.0,3.27,61.42289433766938,231.19611,Aluminum
2.0,2.0,66.0,Suburban,54.0,NoPool,True,Gas,False,True,Green,False,Good,Good,Poor,Good,6.0,2.04,66.60566997791948,66.95561,Aluminum
5.0,2.0,137.0,Urban,32.0,NoPool,False,Oil,False,False,Gray,False,Good,Excellent,Excellent,Excellent,6.0,2.0,219.44646335626976,284.3093,Wood
3.0,3.0,105.0,Rural,36.0,Excellent,False,Electric,False,True,Gray,False,Good,Good,Excellent,Poor,46.0,3.0,63.70296974204299,423.49313,Wood
1.0,1.0,57.0,Suburban,53.0,Good,False,Oil,False,False,Gray,False,Good,Good,Excellent,Good,16.0,1.85,92.8,133.07644,Steel
2.0,1.0,84.0,Suburban,58.0,NoPool,False,Gas,True,True,Green,False,Good,Good,Good,Excellent,6.0,1.84,85.0,85.12728,Aluminum
4.0,5.0,146.0,Suburban,64.0,NoPool,False,Gas,False,True,Gray,False,Good,Poor,Poor,Excellent,6.0,2.32,147.0,194.75596,Steel
1.0,1.0,40.0,Urban,47.0,Good,False,Gas,True,False,Green,False,Good,Excellent,Good,Excellent,16.0,2.79,40.0,192.4916,Steel
1.0,1.0,35.0,Rural,43.0,NoPool,False,Gas,True,False,Gray,False,Good,Good,Good,Excellent,6.0,2.53,34.0,163.57213,Wood
1.0,1.0,54.0,Suburban,39.0,NoPool,False,Oil,False,False,Gray,False,Excellent,Good,Excellent,Good,6.0,3.13,86.26619415147309,114.48894,Steel
1.0,1.0,40.0,Suburban,69.0,NoPool,True,Electric,False,True,Gray,False,Good,Excellent,Poor,Good,6.0,1.92,26.651744420972,103.41824,Steel
1.0,2.0,71.0,Urban,44.0,NoPool,True,Oil,False,False,Gray,False,Good,Good,Good,Excellent,6.0,1.86,113.54408061510614,218.77928,Steel
1.0,1.0,49.0,Suburban,41.0,NoPool,False,Gas,True,True,White,False,Excellent,Good,Poor,Excellent,6.0,3.09,48.0,90.86315,Wood
2.0,3.0,111.0,Rural,70.0,NoPool,False,Oil,False,True,Green,False,Good,Good,Good,Good,6.0,1.9,177.72734288247804,290.83897,Aluminum
1.0,1.0,49.0,Urban,47.0,Good,False,Oil,False,True,Yellow,False,Good,Excellent,Poor,Good,16.0,3.79,78.2432863680516,121.98466,Aluminum
2.0,4.0,131.0,Suburban,47.0,NoPool,False,Oil,True,False,Gray,False,Good,Good,Poor,Excellent,6.0,2.22,209.6,132.9009,Aluminum
1.0,1.0,26.0,Urban,42.0,Good,True,Oil,True,True,Gray,False,Good,Good,Good,Good,16.0,2.26,41.337910564312764,208.40353,Steel
1.0,1.0,85.0,Suburban,61.0,Good,True,Gas,True,True,White,False,Excellent,Excellent,Good,Good,16.0,2.61,85.36107577907741,145.43919,Wood
1.0,1.0,98.0,Urban,47.0,NoPool,True,Electric,True,True,White,False,Excellent,Poor,Good,Excellent,6.0,3.37,59.71283778438919,136.46378,Aluminum
1.0,1.0,37.0,Suburban,57.0,NoPool,False,Oil,False,False,White,False,Poor,Excellent,Excellent,Poor,6.0,3.63,59.2,90.99095,Steel
2.0,2.0,89.0,Urban,66.0,Good,False,Gas,False,False,Green,False,Poor,Excellent,Good,Good,16.0,3.37,89.30958226353171,141.01265,Aluminum
2.0,2.0,106.0,Urban,57.0,Poor,False,Electric,True,False,Gray,False,Good,Poor,Excellent,Poor,14.0,1.13,64.27298859313638,176.2374,Wood
1.0,2.0,143.0,Urban,47.0,NoPool,False,Oil,False,True,Gray,False,Excellent,Excellent,Excellent,Poor,6.0,2.59,228.8,345.08239,Steel
1.0,1.0,89.0,Rural,33.0,NoPool,False,Oil,True,True,White,False,Excellent,Good,Good,Excellent,6.0,2.26,140.8,414.26372,Steel
2.0,1.0,120.0,Rural,66.0,NoPool,False,Oil,True,False,White,False,Poor,Good,Good,Good,6.0,2.23,192.1685768926367,294.41214,Wood
1.0,1.0,90.0,Suburban,21.0,Poor,False,Oil,False,True,Yellow,False,Good,Good,Good,Good,14.0,1.33,144.0,144.86505,Wood
2.0,2.0,73.0,Rural,53.0,NoPool,False,Gas,False,True,White,False,Poor,Good,Excellent,Good,6.0,3.73,73.5155563257145,252.85084,Wood
1.0,1.0,109.0,Suburban,61.0,Poor,True,Oil,False,False,Green,False,Excellent,Good,Good,Good,14.0,1.99,174.51817976910945,159.10105,Steel
1.0,1.0,59.0,Urban,68.0,NoPool,False,Electric,False,True,Yellow,False,Excellent,Good,Excellent,Good,6.0,3.18,37.482102591746596,148.09199,Wood
1.0,1.0,24.0,Rural,63.0,NoPool,False,Oil,False,True,Green,False,Poor,Excellent,Good,Poor,6.0,1.93,38.4,155.1961,Wood
2.0,1.0,124.0,Suburban,48.0,NoPool,False,Gas,False,True,White,False,Excellent,Good,Good,Excellent,6.0,3.7,123.85901400250685,114.13339,Aluminum
2.0,1.0,93.0,Rural,20.0,Poor,True,Gas,True,True,White,False,Good,Excellent,Good,Good,14.0,3.75,94.0,351.33624,Wood
2.0,2.0,62.0,Rural,70.0,Poor,True,Electric,False,True,White,False,Good,Good,Excellent,Good,14.0,3.13,39.19215914502679,165.9414,Aluminum
3.0,1.0,135.0,Suburban,41.0,Good,False,Oil,False,True,Yellow,False,Good,Excellent,Excellent,Poor,16.0,3.84,216.23730024290117,196.758,Wood
1.0,1.0,38.0,Urban,47.0,NoPool,False,Electric,False,True,Gray,False,Good,Good,Good,Good,6.0,1.19,22.8,59.19676,Aluminum
1.0,1.0,81.0,Rural,34.0,NoPool,True,Oil,False,False,Yellow,False,Good,Good,Excellent,Excellent,6.0,2.22,129.58989618194911,192.28561,Aluminum
2.0,3.0,124.0,Suburban,20.0,NoPool,False,Electric,False,True,White,False,Poor,Poor,Excellent,Excellent,6.0,1.5,74.53332791281758,147.74131,Steel
2.0,2.0,83.0,Suburban,61.0,NoPool,False,Electric,False,False,Green,False,Excellent,Good,Good,Poor,6.0,2.56,51.16255501798819,85.23238,Wood
1.0,1.0,47.0,Rural,60.0,NoPool,True,Oil,False,True,Green,False,Excellent,Poor,Excellent,Good,6.0,2.67,75.03412325468301,225.13279,Wood
2.0,2.0,143.0,Rural,47.0,NoPool,False,Gas,False,True,Yellow,False,Excellent,Poor,Excellent,Excellent,6.0,4.74,142.61441980366476,367.06263,Wood
1.0,2.0,111.0,Suburban,35.0,Excellent,False,Electric,True,True,Gray,False,Good,Good,Good,Excellent,46.0,2.09,67.12308284860339,186.69676,Wood
1.0,1.0,63.0,Rural,50.0,NoPool,False,Gas,False,False,White,False,Good,Excellent,Excellent,Good,6.0,2.51,64.0,133.52741,Aluminum
1.0,2.0,113.0,Rural,46.0,NoPool,False,Oil,False,True,Gray,False,Excellent,Good,Good,Good,6.0,3.08,180.8,364.38449,Wood
1.0,1.0,23.0,Rural,62.0,NoPool,False,Oil,False,False,Green,False,Good,Good,Poor,Excellent,6.0,2.67,36.52416589425987,71.85705,Aluminum
1.0,1.0,74.0,Suburban,63.0,NoPool,False,Gas,False,False,Gray,False,Excellent,Excellent,Good,Excellent,6.0,1.61,72.0,87.91308,Wood
1.0,1.0,42.0,Rural,20.0,Good,False,Electric,False,True,Gray,False,Good,Excellent,Poor,Good,16.0,1.7,27.7917821231588,147.83111,Aluminum
2.0,2.0,94.0,Rural,55.0,NoPool,False,Gas,True,True,Gray,False,Good,Excellent,Excellent,Good,6.0,2.96,94.0,384.4957,Steel
3.0,2.0,113.0,Urban,35.0,NoPool,False,Gas,False,False,Gray,False,Poor,Good,Good,Good,6.0,3.71,113.0,244.56593,Steel
2.0,1.0,106.0,Rural,41.0,NoPool,False,Oil,False,True,Gray,False,Good,Poor,Good,Excellent,6.0,2.85,169.70443509905655,341.57316,Wood
1.0,1.0,119.0,Urban,57.0,NoPool,False,Electric,False,True,Gray,False,Good,Good,Good,Good,6.0,2.04,71.68323365735057,198.13125,Wood
1.0,1.0,57.0,Urban,55.0,NoPool,False,Electric,True,True,Yellow,False,Excellent,Excellent,Poor,Excellent,6.0,3.97,33.6,106.55728,Aluminum
1.0,1.0,21.0,Rural,42.0,NoPool,True,Oil,True,True,Gray,False,Good,Good,Good,Excellent,6.0,3.09,36.8,195.92752,Wood
5.0,2.0,134.0,Suburban,41.0,Poor,False,Electric,False,False,White,False,Good,Poor,Good,Poor,14.0,2.02,81.0,95.3143,Aluminum
2.0,1.0,89.0,Suburban,50.0,NoPool,False,Oil,True,True,Yellow,False,Excellent,Poor,Poor,Good,6.0,1.96,144.0,169.52224,Steel
1.0,1.0,39.0,Rural,47.0,NoPool,True,Gas,True,True,White,False,Excellent,Good,Poor,Good,6.0,2.26,40.0,205.98332,Wood
2.0,2.0,105.0,Rural,60.0,NoPool,False,Gas,False,True,Gray,False,Excellent,Poor,Good,Good,6.0,2.98,105.10360820134892,292.36632,Wood
2.0,2.0,63.0,Urban,47.0,NoPool,True,Electric,False,False,Gray,False,Excellent,Excellent,Poor,Excellent,6.0,1.24,39.762177996120194,131.06434,Wood
2.0,2.0,104.0,Suburban,44.0,NoPool,False,Gas,True,False,Gray,False,Good,Excellent,Good,Poor,6.0,1.99,104.11648158023534,114.13432,Wood
1.0,2.0,128.0,Rural,47.0,NoPool,False,Electric,True,True,Green,False,Excellent,Poor,Good,Poor,6.0,2.54,75.6,275.68967,Wood
2.0,2.0,88.0,Urban,41.0,NoPool,False,Electric,False,True,White,False,Good,Excellent,Poor,Excellent,6.0,3.4,54.01264927345519,226.87543,Steel
1.0,1.0,46.0,Rural,37.0,NoPool,True,Electric,True,False,Green,False,Poor,Poor,Poor,Good,6.0,2.92,27.0,80.21964,Aluminum
1.0,1.0,106.0,Rural,47.0,NoPool,False,Electric,False,True,Yellow,False,Good,Excellent,Good,Good,6.0,4.49,64.2,175.49131,Aluminum
1.0,1.0,30.0,Rural,68.0,NoPool,False,Oil,False,True,White,False,Excellent,Excellent,Excellent,Excellent,6.0,1.67,48.0,271.70536,Steel
2.0,2.0,111.0,Rural,47.0,Poor,False,Gas,False,True,Green,False,Excellent,Excellent,Good,Excellent,14.0,3.24,111.02636792803037,270.61128,Aluminum
2.0,3.0,141.0,Suburban,40.0,Good,False,Gas,True,True,White,False,Poor,Poor,Good,Excellent,16.0,1.53,140.64016656143764,173.33556,Wood
2.0,1.0,118.0,Rural,25.0,Excellent,False,Electric,True,True,Yellow,False,Good,Poor,Good,Good,46.0,3.3,71.11321480625719,358.315,Aluminum
1.0,2.0,95.0,Rural,19.0,Excellent,True,Gas,True,False,White,False,Good,Excellent,Good,Good,46.0,1.73,95.23234199021316,419.73791,Steel
1.0,1.0,40.0,Suburban,33.0,Poor,False,Electric,True,True,White,False,Good,Good,Good,Good,14.0,2.07,26.651744420972,98.12627,Wood
1.0,1.0,52.0,Rural,53.0,NoPool,True,Oil,False,False,Yellow,True,Good,Good,Good,Good,6.0,2.29,83.0570310381045,130.7967,Aluminum
2.0,1.0,93.0,Urban,53.0,NoPool,False,Electric,True,False,Green,False,Good,Good,Excellent,Good,6.0,1.95,55.8,190.74948,Steel
3.0,1.0,114.0,Rural,40.0,Poor,True,Gas,False,True,White,False,Poor,Good,Good,Poor,14.0,1.74,113.0,326.42403,Wood
1.0,1.0,130.0,Urban,30.0,NoPool,False,Oil,False,True,White,False,Poor,Poor,Excellent,Excellent,6.0,2.89,206.4,268.75486,Wood
2.0,2.0,62.0,Suburban,48.0,Good,True,Oil,False,False,White,False,Excellent,Good,Excellent,Excellent,16.0,1.38,99.10284660494747,138.16784,Steel
2.0,2.0,127.0,Urban,47.0,NoPool,False,Electric,False,False,Gray,False,Poor,Good,Poor,Good,6.0,1.96,76.24338446609778,201.74836,Steel
1.0,1.0,27.0,Urban,47.0,NoPool,True,Gas,True,True,White,False,Excellent,Poor,Poor,Poor,6.0,2.7,26.0,108.83434,Wood
3.0,1.0,147.0,Suburban,49.0,Poor,False,Electric,False,False,Gray,False,Good,Good,Good,Good,14.0,2.88,87.6,93.41169,Aluminum
1.0,1.0,23.0,Rural,58.0,NoPool,False,Oil,True,True,Gray,False,Excellent,Good,Excellent,Excellent,6.0,1.24,35.2,129.60086,Aluminum
1.0,1.0,47.0,Urban,65.0,Poor,True,Oil,False,True,Green,False,Poor,Poor,Good,Good,14.0,3.27,73.6,207.77898,Steel
1.0,1.0,46.0,Suburban,39.0,Good,True,Electric,False,True,Green,False,Poor,Excellent,Excellent,Excellent,16.0,1.65,30.071857527532398,131.07269,Steel
1.0,1.0,36.0,Urban,52.0,NoPool,False,Oil,False,True,Gray,False,Good,Poor,Good,Excellent,6.0,2.9,56.0,78.76288,Aluminum
2.0,3.0,108.0,Urban,2.0,Excellent,True,Electric,True,True,White,False,Good,Good,Poor,Excellent,46.0,1.73,64.2,305.86436,Wood
1.0,1.0,39.0,Rural,46.0,NoPool,False,Oil,True,True,Green,False,Poor,Good,Good,Poor,6.0,1.96,62.19747080120863,261.71307,Steel
1.0,1.0,42.0,Rural,67.0,Excellent,False,Electric,True,True,Yellow,False,Good,Good,Excellent,Good,46.0,2.19,25.2,383.95709,Steel
1.0,3.0,123.0,Suburban,62.0,Good,True,Oil,False,False,White,False,Poor,Excellent,Excellent,Good,16.0,1.82,196.8,124.51035,Aluminum
3.0,2.0,126.0,Suburban,53.0,NoPool,False,Oil,False,True,Green,False,Poor,Good,Poor,Good,6.0,3.33,201.6,129.68117,Aluminum
4.0,4.0,148.0,Suburban,35.0,NoPool,False,Electric,True,False,Yellow,False,Good,Good,Poor,Good,6.0,4.2,88.21378033905918,102.03082,Aluminum
1.0,1.0,45.0,Rural,47.0,Good,False,Oil,False,True,White,False,Excellent,Poor,Good,Good,16.0,3.69,71.8249601413144,179.06572,Aluminum
2.0,2.0,82.0,Urban,26.0,Excellent,False,Oil,True,True,Gray,False,Excellent,Good,Excellent,Good,46.0,2.05,131.2,411.84859,Steel
2.0,1.0,130.0,Rural,57.0,NoPool,False,Oil,True,True,Gray,False,Good,Good,Poor,Good,6.0,2.16,208.21439245947968,331.3067,Aluminum
1.0,1.0,47.0,Suburban,37.0,NoPool,False,Gas,True,True,Green,False,Excellent,Good,Good,Excellent,6.0,1.68,48.0,129.13588,Steel
1.0,1.0,21.0,Rural,39.0,NoPool,False,Gas,False,True,Gray,False,Excellent,Poor,Excellent,Good,6.0,2.04,22.184972027808573,83.51048,Aluminum
1.0,1.0,21.0,Rural,35.0,Good,True,Electric,False,True,Gray,False,Excellent,Good,Good,Excellent,16.0,1.84,12.0,204.80852,Wood
3.0,2.0,112.0,Suburban,66.0,Good,False,Electric,False,True,Gray,False,Excellent,Excellent,Good,Good,16.0,2.79,67.2,139.40134,Wood
1.0,1.0,79.0,Suburban,38.0,Excellent,False,Oil,True,True,Gray,False,Good,Poor,Good,Good,46.0,1.44,126.38073306858053,212.07047,Steel
2.0,3.0,119.0,Rural,48.0,Good,False,Oil,False,True,Yellow,False,Good,Excellent,Poor,Good,16.0,3.5,190.56399533595243,403.87527,Wood
1.0,2.0,79.0,Urban,62.0,Poor,False,Oil,True,True,Green,False,Poor,Good,Poor,Good,14.0,3.06,126.38073306858053,232.86169,Wood
1.0,1.0,29.0,Rural,47.0,Excellent,False,Gas,False,True,Green,False,Excellent,Good,Excellent,Excellent,46.0,2.03,29.0,247.45759,Aluminum
1.0,1.0,26.0,Suburban,47.0,NoPool,False,Oil,False,True,White,False,Good,Good,Excellent,Good,6.0,3.09,41.337910564312764,40.11621,Aluminum
1.0,1.0,67.0,Suburban,40.0,NoPool,False,Gas,False,False,Green,False,Excellent,Good,Good,Poor,6.0,2.37,67.0,83.81602,Wood
3.0,5.0,147.0,Rural,63.0,NoPool,True,Gas,True,False,Yellow,False,Poor,Poor,Excellent,Good,6.0,4.33,146.56292628811912,381.10381,Steel
2.0,2.0,98.0,Rural,16.0,NoPool,False,Oil,True,False,Gray,False,Good,Good,Excellent,Good,6.0,1.81,155.2,362.73064,Steel
1.0,1.0,53.0,Urban,38.0,Poor,False,Oil,True,False,Gray,False,Good,Good,Excellent,Excellent,14.0,3.04,84.66161259478879,124.53361,Aluminum
1.0,1.0,26.0,Rural,46.0,Good,True,Gas,False,True,Gray,False,Good,Good,Good,Good,16.0,1.14,27.12060513337645,131.55037,Aluminum
1.0,1.0,54.0,Rural,69.0,NoPool,True,Oil,False,False,Yellow,False,Excellent,Excellent,Excellent,Poor,6.0,4.89,86.26619415147309,188.55758,Wood
2.0,2.0,123.0,Rural,19.0,NoPool,True,Gas,False,True,Green,False,Excellent,Excellent,Good,Poor,6.0,3.37,122.0,274.03306,Aluminum
5.0,4.0,138.0,Rural,41.0,NoPool,True,Oil,True,True,Yellow,False,Good,Good,Good,Excellent,6.0,4.8,221.05104491295407,401.51635,Aluminum
1.0,2.0,111.0,Urban,61.0,NoPool,False,Oil,False,True,Gray,False,Excellent,Excellent,Good,Good,6.0,2.05,179.2,203.6033,Aluminum
1.0,1.0,38.0,Urban,50.0,NoPool,False,Oil,False,True,White,False,Excellent,Good,Good,Good,6.0,2.15,60.59288924452433,91.89332,Aluminum
1.0,1.0,36.0,Urban,70.0,Good,False,Gas,False,False,Yellow,False,Excellent,Good,Excellent,Poor,16.0,3.64,36.0,128.99805,Wood
2.0,2.0,89.0,Suburban,39.0,NoPool,False,Electric,False,True,Yellow,False,Good,Good,Good,Poor,6.0,3.22,52.8,104.32451,Wood
1.0,1.0,92.0,Suburban,25.0,NoPool,False,Electric,False,True,Gray,False,Excellent,Excellent,Excellent,Excellent,6.0,1.39,56.29272467782879,85.84295,Aluminum
2.0,2.0,84.0,Rural,59.0,NoPool,False,Oil,True,True,White,False,Poor,Good,Good,Excellent,6.0,2.75,136.0,310.88624,Wood
1.0,1.0,79.0,Urban,70.0,Poor,False,Gas,False,False,Green,False,Excellent,Good,Good,Excellent,14.0,2.03,79.0,122.2759,Aluminum
1.0,1.0,53.0,Suburban,68.0,NoPool,False,Gas,True,False,Green,False,Good,Excellent,Good,Good,6.0,2.79,53.77302390344299,98.113,Steel
1.0,2.0,90.0,Suburban,26.0,Excellent,False,Electric,False,True,Green,False,Good,Excellent,Good,Good,46.0,1.84,55.15268697564199,163.70742,Wood
1.0,2.0,66.0,Suburban,56.0,Excellent,True,Oil,False,False,Gray,False,Good,Excellent,Excellent,Good,46.0,1.43,105.52117283168465,175.49903,Steel
1.0,1.0,122.0,Suburban,70.0,Good,False,Gas,False,False,Gray,False,Good,Poor,Good,Good,16.0,2.72,121.8847607602797,141.5547,Steel
2.0,3.0,101.0,Rural,6.0,NoPool,False,Oil,False,True,Green,False,Poor,Excellent,Poor,Excellent,6.0,3.35,161.68152731563507,370.8086,Wood
1.0,1.0,50.0,Rural,47.0,NoPool,False,Oil,False,True,Yellow,False,Good,Good,Poor,Excellent,6.0,3.82,81.6,131.70414,Aluminum
1.0,1.0,22.0,Suburban,47.0,Good,False,Electric,True,True,Gray,False,Poor,Good,Good,Excellent,16.0,1.96,16.391405101290804,112.81739,Steel
3.0,3.0,100.0,Urban,34.0,Excellent,False,Electric,False,True,Yellow,False,Excellent,Good,Good,Good,46.0,2.55,60.0,263.90993,Aluminum
2.0,2.0,136.0,Rural,27.0,NoPool,False,Gas,True,True,Gray,False,Good,Poor,Good,Good,6.0,2.59,136.0,302.07907,Aluminum
3.0,1.0,127.0,Urban,66.0,NoPool,False,Gas,False,True,Green,False,Poor,Good,Good,Excellent,6.0,1.62,126.82039386584758,177.26699,Aluminum
4.0,4.0,134.0,Urban,20.0,NoPool,False,Electric,True,True,White,False,Excellent,Poor,Good,Good,6.0,2.93,80.23351642375158,316.71819,Steel
1.0,1.0,38.0,Suburban,45.0,NoPool,False,Electric,False,True,Green,False,Good,Good,Poor,Excellent,6.0,2.06,23.4,99.28626,Steel
2.0,2.0,118.0,Suburban,40.0,Excellent,False,Electric,False,True,Gray,False,Poor,Poor,Excellent,Excellent,46.0,2.1,71.11321480625719,181.28567,Wood
1.0,1.0,37.0,Suburban,31.0,NoPool,False,Oil,False,True,Yellow,False,Good,Poor,Poor,Good,6.0,2.41,60.8,83.69621,Wood
1.0,1.0,47.0,Suburban,47.0,NoPool,True,Electric,False,True,White,False,Poor,Excellent,Excellent,Excellent,6.0,3.09,28.2,108.08102,Steel
1.0,1.0,55.0,Rural,47.0,NoPool,True,Oil,True,True,Yellow,False,Good,Good,Poor,Excellent,6.0,3.31,88.0,307.47798,Steel
3.0,3.0,105.0,Urban,27.0,NoPool,False,Gas,False,True,White,False,Excellent,Good,Good,Good,6.0,2.37,106.0,272.80377,Steel
1.0,1.0,25.0,Suburban,28.0,NoPool,False,Oil,True,True,White,False,Good,Poor,Poor,Good,6.0,3.78,40.0,76.35695,Wood
3.0,2.0,105.0,Suburban,60.0,NoPool,False,Oil,True,True,Yellow,False,Poor,Good,Good,Good,6.0,2.18,168.09985354237224,123.989,Aluminum
1.0,1.0,65.0,Suburban,68.0,NoPool,False,Electric,False,True,Gray,False,Excellent,Good,Poor,Good,6.0,1.71,37.8,106.13729,Steel
3.0,2.0,125.0,Suburban,53.0,Good,False,Gas,True,True,White,False,Poor,Poor,Excellent,Good,16.0,2.64,125.0,168.99989,Wood
2.0,1.0,96.0,Suburban,47.0,Poor,False,Gas,False,True,Yellow,False,Poor,Good,Good,Good,14.0,4.82,97.0,88.76439,Aluminum
2.0,1.0,102.0,Rural,48.0,NoPool,False,Oil,False,False,Yellow,False,Excellent,Excellent,Poor,Good,6.0,4.69,163.28610887231937,332.7105,Steel
2.0,3.0,126.0,Urban,60.0,Poor,False,Electric,True,True,Gray,False,Excellent,Good,Excellent,Good,14.0,2.96,75.67336561500437,265.30936,Wood
1.0,1.0,59.0,Rural,63.0,Good,False,Electric,False,True,White,False,Poor,Good,Good,Poor,16.0,3.78,34.8,272.73068,Steel
3.0,2.0,119.0,Urban,45.0,NoPool,False,Electric,True,True,White,False,Excellent,Good,Good,Good,6.0,3.55,71.68323365735057,164.52856,Aluminum
2.0,2.0,98.0,Rural,47.0,NoPool,False,Electric,False,True,Yellow,False,Poor,Good,Good,Good,6.0,2.82,59.71283778438919,177.74107,Aluminum
1.0,1.0,57.0,Suburban,55.0,Poor,False,Electric,False,True,White,False,Excellent,Poor,Good,Good,14.0,3.48,36.34206488955979,61.64647,Aluminum
3.0,2.0,117.0,Urban,51.0,Good,True,Oil,False,True,Gray,False,Good,Poor,Poor,Good,16.0,1.1,187.3548322225838,279.82585,Wood
1.0,2.0,92.0,Rural,47.0,Good,True,Gas,False,True,White,False,Excellent,Poor,Good,Good,16.0,3.18,92.27096212687243,365.42383,Steel
1.0,1.0,80.0,Urban,22.0,NoPool,True,Electric,False,True,Gray,False,Poor,Excellent,Good,Poor,6.0,2.53,49.45249846470799,202.16686,Steel
2.0,2.0,131.0,Suburban,57.0,NoPool,False,Electric,False,False,Gray,False,Poor,Excellent,Excellent,Good,6.0,1.92,79.2,90.44384,Aluminum
1.0,1.0,44.0,Suburban,47.0,NoPool,False,Oil,False,True,Green,False,Excellent,Excellent,Excellent,Poor,6.0,3.05,68.8,61.48053,Aluminum
1.0,1.0,92.0,Urban,24.0,Poor,False,Electric,True,True,Gray,False,Poor,Good,Good,Good,14.0,1.79,56.29272467782879,245.73527,Steel
2.0,2.0,88.0,Urban,62.0,Good,False,Oil,False,True,Gray,True,Good,Good,Good,Good,16.0,1.62,139.2,306.16859,Steel
1.0,1.0,122.0,Suburban,28.0,NoPool,False,Electric,True,True,White,False,Good,Good,Good,Excellent,6.0,2.97,72.6,125.37942,Wood
1.0,1.0,33.0,Suburban,47.0,NoPool,False,Oil,True,False,White,False,Good,Poor,Good,Excellent,6.0,2.83,49.6,95.85632,Steel
1.0,1.0,92.0,Suburban,63.0,NoPool,True,Electric,True,True,White,False,Good,Good,Excellent,Good,6.0,3.64,56.29272467782879,73.10897,Aluminum
1.0,1.0,58.0,Suburban,38.0,Excellent,False,Gas,False,False,Gray,False,Poor,Poor,Good,Good,46.0,2.3,58.0,115.7901,Wood
1.0,1.0,22.0,Suburban,34.0,NoPool,True,Oil,True,True,Gray,False,Good,Excellent,Good,Poor,6.0,2.41,34.91958433757557,76.54197,Wood
1.0,1.0,98.0,Suburban,50.0,Excellent,False,Oil,True,True,Gray,False,Good,Excellent,Good,Poor,46.0,4.08,156.86778264558217,174.40335,Aluminum
1.0,1.0,32.0,Suburban,49.0,Good,False,Oil,True,False,White,False,Good,Good,Good,Good,16.0,3.17,50.96539990441855,108.23528,Steel
1.0,1.0,96.0,Rural,49.0,NoPool,True,Oil,False,True,Green,False,Excellent,Poor,Excellent,Good,6.0,1.83,153.65861953221358,249.579,Aluminum
