Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,HouseColor,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,Price,WindowMaterial
1.0,0.7866876185449047,30.0,2.0,68.0,-1.0,False,2,0,1,White,False,2,2,2,2,6.0,1.67,48.0,271.70536,2
2.0,2.0,111.0,2.0,47.0,0.0,False,1,0,1,Green,False,2,2,1,2,14.0,3.24,111.02636792803035,270.61128,0
2.0,3.0,141.0,0.0,40.0,1.0,False,1,1,1,White,False,0,0,1,2,16.0,1.53,140.64016656143764,173.33556,1
2.0,1.0,118.0,2.0,25.0,2.0,False,0,1,1,Yellow,False,1,0,1,1,46.0,3.3,71.11321480625719,358.315,0
1.0,2.0,95.0,2.0,19.0,2.0,True,1,1,0,White,False,1,2,1,1,46.0,1.73,95.23234199021316,419.73791,2
1.0,0.9487921990893343,40.0,0.0,33.0,0.0,False,0,1,1,White,False,1,1,1,1,14.0,2.07,26.651744420972,98.12627,1
1.0,1.0,52.0,2.0,53.0,-1.0,True,2,0,0,Yellow,True,1,1,1,1,6.0,2.29,83.0570310381045,130.7967,0
2.0,1.0,93.0,1.0,53.0,-1.0,False,0,1,0,Green,False,1,1,2,1,6.0,1.95,55.8,190.74948,2
3.0,1.0,114.0,2.0,40.0,0.0,True,1,0,1,White,False,0,1,1,0,14.0,1.74,113.0,326.42403,1
1.0,2.4068396331084703,130.0,1.0,30.0,-1.0,False,2,0,1,White,False,0,0,2,2,6.0,2.89,206.4,268.75486,1
2.0,1.371832880077371,62.0,0.0,48.0,1.0,True,2,0,0,White,False,2,1,2,2,16.0,1.38,99.10284660494747,138.16784,2
2.0,2.425234086862754,127.0,1.0,47.0,-1.0,False,0,0,0,Gray,False,0,1,0,1,6.0,1.96,76.24338446609778,201.74836,2
1.0,1.0,27.0,1.0,47.0,-1.0,True,1,1,1,White,False,2,0,0,0,6.0,2.7,26.0,108.83434,1
3.0,1.0,147.0,0.0,49.0,0.0,False,0,0,0,Gray,False,1,1,1,1,14.0,2.88,87.6,93.41169,0
1.0,0.6732810921846775,23.0,2.0,58.0,-1.0,False,2,1,1,Gray,False,2,1,2,2,6.0,1.24,35.2,129.60086,0
1.0,1.0,47.0,1.0,65.0,0.0,True,2,0,1,Green,False,0,0,1,1,14.0,3.27,73.6,207.77898,2
1.0,1.0,46.0,0.0,39.0,1.0,True,0,0,1,Green,False,0,2,2,2,16.0,1.65,30.0718575275324,131.07269,2
1.0,1.0,36.0,1.0,52.0,-1.0,False,2,0,1,Gray,False,1,0,1,2,6.0,2.9,56.0,78.76288,0
2.0,3.0,108.0,1.0,2.0,2.0,True,0,1,1,White,False,1,1,0,2,46.0,1.73,64.2,305.86436,1
1.0,1.0,39.0,2.0,46.0,-1.0,False,2,1,1,Green,False,0,1,1,0,6.0,1.96,62.19747080120863,261.71307,2
1.0,1.0,42.0,2.0,67.0,2.0,False,0,1,1,Yellow,False,1,1,2,1,46.0,2.19,25.2,383.95709,2
1.0,3.0,123.0,0.0,62.0,1.0,True,2,0,0,White,False,0,2,2,1,16.0,1.82,196.8,124.51035,0
3.0,2.0,126.0,0.0,53.0,-1.0,False,2,0,1,Green,False,0,1,0,1,6.0,3.33,201.6,129.68117,0
4.0,2.8989124152946864,148.0,0.0,35.0,-1.0,False,0,1,0,Yellow,False,1,1,0,1,6.0,4.2,88.21378033905918,102.03082,0
1.0,1.0,45.0,2.0,47.0,1.0,False,2,0,1,White,False,2,0,1,1,16.0,3.69,71.8249601413144,179.06572,0
2.0,2.0,82.0,1.0,26.0,2.0,False,2,1,1,Gray,False,2,1,2,1,46.0,2.05,131.2,411.84859,2
2.0,1.0,130.0,2.0,57.0,-1.0,False,2,1,1,Gray,False,1,1,0,1,6.0,2.16,208.21439245947968,331.3067,0
1.0,1.0,47.0,0.0,37.0,-1.0,False,1,1,1,Green,False,2,1,1,2,6.0,1.68,48.0,129.13588,2
1.0,0.640901718461431,21.0,2.0,39.0,-1.0,False,1,0,1,Gray,False,2,0,2,1,6.0,2.04,22.184972027808573,83.51048,0
1.0,1.0,21.0,2.0,35.0,1.0,True,0,0,1,Gray,False,2,1,1,2,16.0,1.84,12.0,204.80852,1
3.0,2.0,112.0,0.0,66.0,1.0,False,0,0,1,Gray,False,2,2,1,1,16.0,2.79,67.2,139.40134,1
1.0,1.0,79.0,0.0,38.0,2.0,False,2,1,1,Gray,False,1,0,1,1,46.0,1.44,126.38073306858053,212.07047,2
2.0,3.0,119.0,2.0,48.0,1.0,False,2,0,1,Yellow,False,1,2,0,1,16.0,3.5,190.56399533595243,403.87527,1
1.0,2.0,79.0,1.0,62.0,0.0,False,2,1,1,Green,False,0,1,0,1,14.0,3.06,126.38073306858053,232.86169,1
1.0,0.7705279564045355,29.0,2.0,47.0,2.0,False,1,0,1,Green,False,2,1,2,2,46.0,2.03,29.0,247.45759,0
1.0,1.0,26.0,0.0,47.0,-1.0,False,2,0,1,White,False,1,1,2,1,6.0,3.09,41.337910564312764,40.11621,0
1.0,1.3862390586895446,67.0,0.0,40.0,-1.0,False,1,0,0,Green,False,2,1,1,0,6.0,2.37,67.0,83.81602,1
3.0,5.0,147.0,2.0,63.0,-1.0,True,1,1,0,Yellow,False,0,0,2,1,6.0,4.33,146.56292628811912,381.10381,2
2.0,2.0,98.0,2.0,16.0,-1.0,False,2,1,0,Gray,False,1,1,2,1,6.0,1.81,155.2,362.73064,2
1.0,1.1593220300384612,53.0,1.0,38.0,0.0,False,2,1,0,Gray,False,1,1,2,2,14.0,3.04,84.66161259478879,124.53361,0
1.0,0.7219164918839813,26.0,2.0,46.0,1.0,True,1,0,1,Gray,False,1,1,1,1,16.0,1.14,27.12060513337645,131.55037,0
1.0,1.0,54.0,2.0,69.0,-1.0,True,2,0,0,Yellow,False,2,2,2,0,6.0,4.89,86.26619415147309,188.55758,1
2.0,2.3603028057189253,123.0,2.0,19.0,-1.0,True,1,0,1,Green,False,2,2,1,0,6.0,3.37,122.0,274.03306,0
5.0,4.0,138.0,2.0,41.0,-1.0,True,2,1,1,Yellow,False,1,1,1,2,6.0,4.8,221.05104491295407,401.51635,0
1.0,2.0,111.0,1.0,61.0,-1.0,False,2,0,1,Gray,False,2,2,1,1,6.0,2.05,179.2,203.6033,0
1.0,1.0,38.0,1.0,50.0,-1.0,False,2,0,1,White,False,2,1,1,1,6.0,2.15,60.59288924452433,91.89332,0
1.0,0.883948422614932,36.0,1.0,70.0,1.0,False,1,0,0,Yellow,False,2,1,2,0,16.0,3.64,36.0,128.99805,1
2.0,2.0,89.0,0.0,39.0,-1.0,False,0,0,1,Yellow,False,1,1,1,0,6.0,3.22,52.8,104.32451,1
1.0,1.0,92.0,0.0,25.0,-1.0,False,0,0,1,Gray,False,2,2,2,2,6.0,1.39,56.29272467782879,85.84295,0
2.0,1.728261398300097,84.0,2.0,59.0,-1.0,False,2,1,1,White,False,0,1,1,2,6.0,2.75,136.0,310.88624,1
1.0,1.0,79.0,1.0,70.0,0.0,False,1,0,0,Green,False,2,1,1,2,14.0,2.03,79.0,122.2759,0
1.0,1.1593962683657533,53.0,0.0,68.0,-1.0,False,1,1,0,Green,False,1,2,1,1,6.0,2.79,53.77302390344299,98.113,2
1.0,2.0,90.0,0.0,26.0,2.0,False,0,0,1,Green,False,1,2,1,1,46.0,1.84,55.15268697564199,163.70742,1
1.0,2.0,66.0,0.0,56.0,2.0,True,2,0,0,Gray,False,1,2,2,1,46.0,1.43,105.52117283168464,175.49903,2
1.0,2.2774001415969485,122.0,0.0,70.0,1.0,False,1,0,0,Gray,False,1,0,1,1,16.0,2.72,121.8847607602797,141.5547,2
2.0,3.0,101.0,2.0,6.0,-1.0,False,2,0,1,Green,False,0,2,0,2,6.0,3.35,161.6815273156351,370.8086,1
1.0,1.0,50.0,2.0,47.0,-1.0,False,2,0,1,Yellow,False,1,1,0,2,6.0,3.82,81.6,131.70414,0
1.0,0.6571209700169922,22.0,0.0,47.0,1.0,False,0,1,1,Gray,False,0,1,1,2,16.0,1.96,16.391405101290804,112.81739,2
3.0,3.0,100.0,1.0,34.0,2.0,False,0,0,1,Yellow,False,2,1,1,1,46.0,2.55,60.0,263.90993,0
2.0,2.5709384109729325,136.0,2.0,27.0,-1.0,False,1,1,1,Gray,False,1,0,1,1,6.0,2.59,136.0,302.07907,0
3.0,1.0,127.0,1.0,66.0,-1.0,False,1,0,1,Green,False,0,1,1,2,6.0,1.62,126.82039386584758,177.26699,0
4.0,4.0,134.0,1.0,20.0,-1.0,False,0,1,1,White,False,2,0,1,1,6.0,2.93,80.23351642375158,316.71819,2
1.0,1.0,38.0,0.0,45.0,-1.0,False,0,0,1,Green,False,1,1,0,2,6.0,2.06,23.4,99.28626,2
2.0,2.0,118.0,0.0,40.0,2.0,False,0,0,1,Gray,False,0,0,2,2,46.0,2.1,71.11321480625719,181.28567,1
1.0,1.0,37.0,0.0,31.0,-1.0,False,2,0,1,Yellow,False,1,0,0,1,6.0,2.41,60.8,83.69621,1
1.0,1.0,47.0,0.0,47.0,-1.0,True,0,0,1,White,False,0,2,2,2,6.0,3.09,28.2,108.08102,2
1.0,1.0,55.0,2.0,47.0,-1.0,True,2,1,1,Yellow,False,1,1,0,2,6.0,3.31,88.0,307.47798,2
3.0,3.0,105.0,1.0,27.0,-1.0,False,1,0,1,White,False,2,1,1,1,6.0,2.37,106.0,272.80377,2
1.0,1.0,25.0,0.0,28.0,-1.0,False,2,1,1,White,False,1,0,0,1,6.0,3.78,40.0,76.35695,1
3.0,2.135193733217935,105.0,0.0,60.0,-1.0,False,2,1,1,Yellow,False,0,1,1,1,6.0,2.18,168.09985354237224,123.989,0
1.0,1.0,65.0,0.0,68.0,-1.0,False,0,0,1,Gray,False,2,1,0,1,6.0,1.71,37.8,106.13729,2
3.0,2.4594038637089333,125.0,0.0,53.0,1.0,False,1,1,1,White,False,0,0,2,1,16.0,2.64,125.0,168.99989,1
2.0,1.0,96.0,0.0,47.0,0.0,False,1,0,1,Yellow,False,0,1,1,1,14.0,4.82,97.0,88.76439,0
2.0,1.0,102.0,2.0,48.0,-1.0,False,2,0,0,Yellow,False,2,2,0,1,6.0,4.69,163.28610887231935,332.7105,2
2.0,3.0,126.0,1.0,60.0,0.0,False,0,1,1,Gray,False,2,1,2,1,14.0,2.96,75.67336561500437,265.30936,1
1.0,1.0,59.0,2.0,63.0,1.0,False,0,0,1,White,False,0,1,1,0,16.0,3.78,34.8,272.73068,2
3.0,2.0,119.0,1.0,45.0,-1.0,False,0,1,1,White,False,2,1,1,1,6.0,3.55,71.68323365735057,164.52856,0
2.0,2.0,98.0,2.0,47.0,-1.0,False,0,0,1,Yellow,False,0,1,1,1,6.0,2.82,59.71283778438919,177.74107,0
1.0,1.0,57.0,0.0,55.0,0.0,False,0,0,1,White,False,2,0,1,1,14.0,3.48,36.34206488955979,61.64647,0
3.0,2.32961138137146,117.0,1.0,51.0,1.0,True,2,0,1,Gray,False,1,0,0,1,16.0,1.1,187.3548322225838,279.82585,1
1.0,2.0,92.0,2.0,47.0,1.0,True,1,0,1,White,False,2,0,1,1,16.0,3.18,92.27096212687243,365.42383,2
1.0,1.0,80.0,1.0,22.0,-1.0,True,0,0,1,Gray,False,0,2,1,0,6.0,2.53,49.45249846470799,202.16686,2
2.0,2.490048289533766,131.0,0.0,57.0,-1.0,False,0,0,0,Gray,False,0,2,2,1,6.0,1.92,79.2,90.44384,0
1.0,1.0135122076930854,44.0,0.0,47.0,-1.0,False,2,0,1,Green,False,2,2,2,0,6.0,3.05,68.8,61.48053,0
1.0,1.7913979719649895,92.0,1.0,24.0,0.0,False,0,1,1,Gray,False,0,1,1,1,14.0,1.79,56.29272467782879,245.73527,2
2.0,1.7930750160154205,88.0,1.0,62.0,1.0,False,2,0,1,Gray,True,1,1,1,1,16.0,1.62,139.2,306.16859,2
2.0,1.0,128.0,,46.0,-1.0,False,0,1,1,White,False,1,0,2,0,6.0,1.59,76.81340331719119,93.57659,0
1.0,1.0,122.0,0.0,28.0,-1.0,False,0,1,1,White,False,1,1,1,2,6.0,2.97,72.6,125.37942,1
1.0,1.0,33.0,0.0,47.0,-1.0,False,2,1,0,White,False,1,0,1,2,6.0,2.83,49.6,95.85632,2
1.0,1.0,92.0,0.0,63.0,-1.0,True,0,1,1,White,False,1,1,2,1,6.0,3.64,56.29272467782879,73.10897,0
1.0,1.0,58.0,0.0,38.0,2.0,False,1,0,0,Gray,False,0,0,1,1,46.0,2.3,58.0,115.7901,1
1.0,0.6570764389751885,22.0,0.0,34.0,-1.0,True,2,1,1,Gray,False,1,2,1,0,6.0,2.41,34.91958433757557,76.54197,1
1.0,1.8883882106141796,98.0,0.0,50.0,2.0,False,2,1,1,Gray,False,1,2,1,0,46.0,4.08,156.86778264558217,174.40335,0
1.0,1.0,32.0,0.0,49.0,1.0,False,2,1,0,White,False,1,1,1,1,16.0,3.17,50.96539990441855,108.23528,2
1.0,1.0,96.0,2.0,49.0,-1.0,True,2,0,1,Green,False,2,0,2,1,6.0,1.83,153.65861953221358,249.579,0
2.0,1.4205293385036404,65.0,2.0,2.0,-1.0,False,1,1,1,White,False,1,0,2,1,6.0,2.39,65.6185433568059,248.89233,1
1.0,1.5643587397069798,78.0,0.0,40.0,0.0,False,2,0,1,Green,False,1,1,1,1,14.0,2.77,124.8,134.07878,1
1.0,2.0,66.0,2.0,67.0,-1.0,False,0,1,1,Yellow,False,1,2,0,1,6.0,4.4,39.6,275.54542,2
2.0,2.749313230276468,147.0,0.0,20.0,-1.0,False,0,0,0,White,False,2,0,1,1,6.0,2.37,87.64376148796578,112.18396,1
1.0,5.0,137.0,1.0,47.0,0.0,False,0,1,1,Green,False,2,1,2,1,14.0,1.5,82.2,262.43546,1
1.0,1.2404634281616767,58.0,0.0,47.0,-1.0,True,0,0,1,Green,False,1,0,1,1,6.0,1.9,36.9120837406532,42.2398,0
